LAT,LONG,DSG,CC1,ADM1,NT,FULL_NAME_RO
-13.246578,166.624863,ISL,NH,7,V,Ile Teguan
-13.246578,166.624863,ISL,NH,7,V,Ile Tégoua
-13.275306,166.616258,PT,NH,7,V,Pointe Katnalava
-13.275306,166.616258,PT,NH,7,N,Ngere Knutnulava Point
-13.275306,166.616258,PT,NH,7,N,Pointe Limourvava
-13.275306,166.616258,PT,NH,7,V,Limourvava
-13.275306,166.616258,PT,NH,7,V,Pointe Chovel
-13.256219,166.661095,PT,NH,7,N,Pointe Naravot
-13.256219,166.661095,PT,NH,7,N,Ngere Vot Point
-13.256219,166.661095,PT,NH,7,V,Pointe Dupond
-13.264824,166.645567,PT,NH,7,N,Votge Pepa Point
-13.226521,166.631851,HLL,NH,7,N,Mount Uremon
-13.254343,166.592577,PT,NH,7,N,Negirameh Point
-13.258095,166.639938,HLL,NH,7,N,Mount Uramegala
-13.597452,167.534691,ISL,NH,7,N,Ro Island
-13.597452,167.534691,ISL,NH,7,V,Île Rowo
-13.597452,167.534691,ISL,NH,7,V,Île Rowa
-13.597452,167.534691,ISL,NH,7,V,Rowa
-13.597452,167.534691,ISL,NH,7,V,Rovo
-13.695245,167.639563,HLL,NH,7,N,Tuntog Hill
-13.625247,167.522103,ISL,NH,7,N,Watansa Island
-13.599032,167.506617,ISL,NH,7,N,Peten Island
-13.671657,167.674033,ISL,NH,7,V,Saddle Island
-13.671657,167.674033,ISL,NH,7,V,Valuwa
-13.671657,167.674033,ISL,NH,7,V,Île Valua
-13.671657,167.674033,ISL,NH,7,N,Mota Lava
-13.671657,167.674033,ISL,NH,7,V,Île Motlav
-13.671657,167.674033,ISL,NH,7,V,Ile Valoua
-13.671657,167.674033,ISL,NH,7,V,Ile de la Selle
-13.68106,167.674039,HLL,NH,7,N,Tembé
-13.68106,167.674039,HLL,NH,7,N,Tembe
-13.669842,167.679238,MT,NH,7,N,Mount Wungol
-13.678724,167.712942,PT,NH,7,N,Meweug Point
-13.610877,167.525199,ISL,NH,7,N,Île Anouit
-13.610877,167.525199,ISL,NH,7,N,Enwut Island
-13.604734,167.53166,ISL,NH,7,N,Wosu Island
-13.604734,167.53166,ISL,NH,7,N,Île Wosou
-13.617344,167.517419,ISLS,NH,7,N,Rowa Islands
-13.617344,167.517419,ISLS,NH,7,V,Îles Rowa
-13.617344,167.517419,ISLS,NH,7,V,Reef Islets
-13.617344,167.517419,ISLS,NH,7,V,Reef Islands
-13.617344,167.517419,ISLS,NH,7,V,Ilots Récifs
-13.613198,167.533768,ISL,NH,7,V,Sana
-13.613198,167.533768,ISL,NH,7,N,Lomeur Island
-13.613198,167.533768,ISL,NH,7,V,Île de Sable
-13.613198,167.533768,ISL,NH,7,N,Île Moïe
-13.613198,167.533768,ISL,NH,7,V,Sanna
-13.716472,167.630603,ISL,NH,7,V,Ara
-13.716472,167.630603,ISL,NH,7,V,Raa
-13.716472,167.630603,ISL,NH,7,V,Ra
-13.716472,167.630603,ISL,NH,7,V,Araa
-13.716472,167.630603,ISL,NH,7,N,Rah Island
-13.716472,167.630603,ISL,NH,7,V,Île Iraa
-13.716472,167.630603,ISL,NH,7,V,Ara Island
-13.791475,167.472776,VLC,NH,7,V,Suretimeat
-13.791475,167.472776,VLC,NH,7,N,Mont Sourétamati
-13.791475,167.472776,VLC,NH,7,V,Mont Suretamati
-13.791475,167.472776,VLC,NH,7,V,Mount Suretamate
-13.791475,167.472776,VLC,NH,7,N,Séré’ama
-13.791475,167.472776,VLC,NH,7,V,Sürétiméat
-13.791475,167.472776,VLC,NH,7,N,Mount Sere’ama
-13.228346,166.646939,HLL,NH,7,N,Mount Vienmela
-13.263951,166.623514,HLL,NH,7,N,Mount Neraripei
-13.210829,166.588736,PT,NH,7,N,Qutunguyogu Viga Point
-13.785553,167.40565,MT,NH,7,N,Lemerig
-13.785553,167.40565,MT,NH,7,N,Léméri
-13.88285,167.487346,VLC,NH,7,N,Tooulegséré
-13.88285,167.487346,VLC,NH,7,N,Mount Tow Alesere
-13.647386,167.712756,PT,NH,7,V,Vetvaye Point
-13.647386,167.712756,PT,NH,7,N,Vetvai Point
-13.647386,167.712756,PT,NH,7,N,Point Vetvaï
-13.647386,167.712756,PT,NH,7,N,Pointe Vetvaye
-13.650969,167.654396,PT,NH,7,N,Pointe Vongiéhit
-13.650969,167.654396,PT,NH,7,V,Wongyéit Point
-13.650969,167.654396,PT,NH,7,N,Wongyeit Point
-13.883333,167.616667,ISL,NH,7,V,Île Niwula
-13.883333,167.616667,ISL,NH,7,V,Île Nivoula
-13.883333,167.616667,ISL,NH,7,V,Île Nowéla
-13.883333,167.616667,ISL,NH,7,V,Ngéré Néwet
-13.883333,167.616667,ISL,NH,7,V,Nawila
-13.883333,167.616667,ISL,NH,7,N,Ngere Newet Island
-13.877731,167.615547,ISL,NH,7,N,Nawila Island
-13.877731,167.615547,ISL,NH,7,N,Ile Nowéla
-13.787638,167.550837,ISL,NH,7,V,Revenga
-13.787638,167.550837,ISL,NH,7,V,Ravenga
-13.787638,167.550837,ISL,NH,7,V,Île Revena
-13.787638,167.550837,ISL,NH,7,V,Île Ravena
-13.787638,167.550837,ISL,NH,7,N,Ravenga Island
-13.787638,167.550837,ISL,NH,7,N,Ile Ravena
-13.775098,167.503282,VLC,NH,7,N,Mount Ow Planmen
-13.830775,167.556822,PT,NH,7,V,Pointe Nusa
-13.830775,167.556822,PT,NH,7,N,Pointe Nousa
-13.830775,167.556822,PT,NH,7,N,Nousa Point
-13.864911,167.569426,PT,NH,7,V,Pointe Grange
-13.864911,167.569426,PT,NH,7,N,Pointe Ngousounaosour
-13.864911,167.569426,PT,NH,7,N,Ngus Naosiur Point
-13.747888,167.402857,PT,NH,7,N,Pointe Bek
-13.778338,167.384468,PT,NH,7,N,Pointe Nérévélis
-13.831287,167.380564,PT,NH,7,N,Mousoumes Point
-13.831287,167.380564,PT,NH,7,V,Pointe Mousoumes
-13.873567,167.416952,MT,NH,7,N,Tofétrat
-13.907441,167.540179,PT,NH,7,N,Pointe Ngousourawolonvol
-13.90843,167.547526,ISL,NH,7,V,Kotunwul Island
-13.90843,167.547526,ISL,NH,7,N,Kwetenwul Island
-13.887111,167.553997,HLL,NH,7,N,Mount Tow Amar
-13.873216,167.581586,PT,NH,7,N,Pointe Tchourlor
-13.873216,167.581586,PT,NH,7,N,Ngus Ngere Roro Point
-13.882546,167.577975,PT,NH,7,N,Ngus Ngere Kwo Point
-13.823856,167.55806,HLL,NH,7,N,Wonos Nawon
-13.856813,167.541406,PT,NH,7,N,Ngere Gasal Point
-13.86825,167.508449,MT,NH,7,N,Tow Lav
-13.86825,167.508449,MT,NH,7,V,Tauwe Sur Lava
-13.86825,167.508449,MT,NH,7,V,Taue surh lava
-13.86825,167.508449,MT,NH,7,N,Tolav
-13.86825,167.508449,MT,NH,7,V,Pulan man
-13.86825,167.508449,MT,NH,7,N,Mount Tow Lav
-13.968189,167.458937,PT,NH,7,V,Pointe Baout
-13.968189,167.458937,PT,NH,7,N,Ngeuseu Mbeuit Point
-13.968189,167.458937,PT,NH,7,V,Paut Point
-13.968189,167.458937,PT,NH,7,N,Pointe Ngousouboot
-13.968189,167.458937,PT,NH,7,V,Pointe Baut
-13.968189,167.458937,PT,NH,7,V,Ngousouboot Point
-13.876312,167.47,VLC,NH,7,N,Mount Tow Vetam
-13.876312,167.47,VLC,NH,7,N,Tovétam
-13.717306,167.476568,PT,NH,7,N,Pointe Maravélis
-13.717306,167.476568,PT,NH,7,V,Pointe Marévelis
-13.717306,167.476568,PT,NH,7,V,Marévelis Point
-13.717306,167.476568,PT,NH,7,N,Ngere Velis Point
-13.724004,167.492833,PT,NH,7,N,Ngere Ler Point
-13.94214,167.461095,VLC,NH,7,V,Ngéré Kwon
-13.94214,167.461095,VLC,NH,7,N,Mount Ngere Kwon
-13.94214,167.461095,VLC,NH,7,N,Véréponn
-13.745669,167.496534,MT,NH,7,N,Nosorlav
-13.745669,167.496534,MT,NH,7,N,Mount Ow Sorlav
-13.843557,167.692533,ISL,NH,7,V,Motrig
-13.843557,167.692533,ISL,NH,7,N,Île Mota
-13.843557,167.692533,ISL,NH,7,N,Mota
-13.843557,167.692533,ISL,NH,7,V,Île Pain de Sucre
-13.843557,167.692533,ISL,NH,7,V,Sugar Loaf Island
-13.84675,167.693852,MT,NH,7,N,Mount Tawe
-13.84675,167.693852,MT,NH,7,N,Tawéalal
-13.730528,167.628164,ISL,NH,7,D,Aya Island
-13.87998,167.598979,ISL,NH,7,V,Île Pakéa
-13.87998,167.598979,ISL,NH,7,N,Ile Pakéa
-13.87998,167.598979,ISL,NH,7,V,Kwakéa
-13.87998,167.598979,ISL,NH,7,V,Kakea
-13.87998,167.598979,ISL,NH,7,V,Qakea
-13.87998,167.598979,ISL,NH,7,N,Kwakea Island
-13.193353,166.581315,PT,NH,7,N,Pointe Gagévétawa
-13.193353,166.581315,PT,NH,7,V,Pointe L’Helgouarch
-13.193353,166.581315,PT,NH,7,N,Wotrava Point
-13.127664,166.59143,ISL,NH,7,V,Île Batsale
-13.127664,166.59143,ISL,NH,7,N,Île Lonagavanoua
-13.127664,166.59143,ISL,NH,7,V,Ile Lonagavanoua
-13.31899,166.630995,PT,NH,7,V,Pointe Toupouratou
-13.31899,166.630995,PT,NH,7,N,Ngere Kileturgenea Point
-13.32616,166.632239,ISL,NH,7,N,Linua Island
-13.32616,166.632239,ISL,NH,7,V,Linua
-13.32616,166.632239,ISL,NH,7,V,Ile Linoua
-13.32616,166.632239,ISL,NH,7,N,Île Linoua
-13.391713,166.693622,PT,NH,7,N,Pointe Meltaïgo
-13.391713,166.693622,PT,NH,7,V,Pointe Merret
-13.536168,167.289576,PT,NH,7,N,Pointe Ngérésoat
-21.883333,140.016663,MT,AS,4,N,Mount Merlin
-21.983333,140.05,HLL,AS,4,N,Signal Hill
-20.799999,140.050003,MT,AS,4,N,Mount Burstall
-20.433332,140.050003,MT,AS,4,N,Mount Maggie
-19.833334,140.050003,MT,AS,4,N,Mount Crusader
-21.35,140.083328,MT,AS,4,N,Mount Collis
-21.066667,140.116667,PK,AS,4,N,Lookout Peak
-20.433332,140.116669,MT,AS,4,N,Round Mountain
-21.133333,140.133331,MT,AS,4,N,Mount Mundi
-20.466667,140.133333,MTS,AS,4,N,Mount Godkin Range
-21.033333,140.166672,MT,AS,4,N,Mount Tabletop
-20.483334,140.166672,MT,AS,4,N,Camel Rock
-20.366667,140.183333,MT,AS,4,N,Mount Quamby
-20.200001,140.183334,MT,AS,4,N,Mount Rose Bee
-21.433333,140.2,PASS,AS,4,V,O’Hara’s Gap
-21.433333,140.2,PASS,AS,4,N,O’Hara Gap
-20.233333,140.2,HLL,AS,4,N,One Tree Hill
-17.7,140.2,PT,AS,4,N,Middle Point
-20.6,140.21666,MT,AS,4,N,Mount Moffatt
-20.6,140.21666,MT,AS,4,V,Mount Moffat
-19.6,140.21666,MT,AS,4,N,Mount Dromedary
-19.65,140.233337,MT,AS,4,N,Black Mountain
-19.549999,140.233337,MT,AS,4,N,Pigeon House Mountain
-20.333333,140.266667,HLL,AS,4,V,Arthur’s Hill
-20.333333,140.266667,HLL,AS,4,N,Arthur Hill
-20.983334,140.28334,MT,AS,4,N,Mount Start
-20.983334,140.28334,MT,AS,4,N,Mount Finish
-18.314909,140.285136,HLL,AS,4,N,Two Tree Hill
-21.133333,140.300003,MT,AS,4,N,Red Rock
-20.950001,140.300003,MT,AS,4,N,Mount Brownie
-20.950001,140.300003,MT,AS,4,N,Mount Connor
-20.916666,140.300003,MT,AS,4,N,Mount Sheaffe
-18.35,140.300003,MT,AS,4,N,Mount Victoria
-21.083333,140.316667,HLL,AS,4,N,One Tree Hill
-19.5,140.316667,MT,AS,4,N,Pigeon House Mountain
-18.1,140.316667,HLLS,AS,4,N,Geary Hills
-21.476908,140.364806,MTS,AS,4,N,Selwyn Range
-21.05,140.4,MT,AS,4,N,The Black Fort
-18.68098,140.401878,PLN,AS,4,N,Simpson Plain
-21.566667,140.416667,PLN,AS,4,N,Six Mile Plain
-20.833334,140.46666,MT,AS,4,N,Fort Roger
-20.833334,140.46666,MT,AS,4,V,Fort Roger Mount
-20.683333,140.466667,MT,AS,4,N,Flat Top Mountain
-19.766667,140.466667,MT,AS,4,N,The Nobbies
-20.716667,140.483337,MT,AS,4,N,Mount Leviathan
-20.35,140.483337,MT,AS,4,N,Mount Malakoff
-20.866667,140.5,MT,AS,4,N,Cave Hill
-20.766666,140.5,MT,AS,4,N,Home Mountain
-20.549999,140.5,MT,AS,4,N,Mount Marathon
-19.566667,140.5,MT,AS,4,N,The Knob
-18.716667,140.5,HLLS,AS,4,N,Donors Hills
-20.716667,140.516663,MT,AS,4,N,Wallaby Rock
-20.716667,140.516663,MT,AS,4,N,Pisa Hill
-20.709446,140.532501,MT,AS,4,N,Mount Rimmel
-20.721111,140.537231,MT,AS,4,N,Mount Avarice
-21.583333,140.583333,MTS,AS,4,N,Selwyn Range
-19.516667,140.583333,PLN,AS,4,N,Madcap Plain
-20.935908,140.61512,MT,AS,4,N,Davis Hill
-20.87447,140.615822,MT,AS,4,N,Camel Hill
-20.8,140.616667,PK,AS,4,N,Three Pinnacles
-9.833333,140.616667,RK,AS,4,N,Alert Rock
-20.483334,140.616669,MT,AS,4,N,Mount Fort Constantine
-20.733334,140.633331,MT,AS,4,N,Table Mountain
-20.666666,140.649994,MT,AS,4,N,Mount Douglas
-20.716667,140.666667,MT,AS,4,N,Round Hill
-20.583333,140.666667,MT,AS,4,N,Castle Rock
-18.450858,140.675933,HLL,AS,4,N,Poverty Knob
-20.916666,140.699997,MT,AS,4,N,Mount Norna
-17.966667,140.7,PLN,AS,4,N,Armstrong Plain
-20.994888,140.737995,MT,AS,4,N,Soldiers Cap
-17.6,140.75,PT,AS,4,N,Gumtree Point
-21.4,140.766663,MT,AS,4,N,Mount Tracey
-21.216667,140.766663,MT,AS,4,N,Mount Angelay
-20.916666,140.766663,MT,AS,4,N,Mount Weatherley
-17.466667,140.8,PT,AS,4,N,Alligator Point
-21.433332,140.816666,MT,AS,4,N,Mount Boorama
-20.450001,140.816666,MT,AS,4,N,Mount Margaret
-21.15,140.85,PK,AS,4,N,Kays Peak
-19.584232,140.854335,PLN,AS,4,N,Walla Plain
-17.916667,140.866667,HLLS,AS,4,N,Reaphook Range
-17.183333,140.933333,PT,AS,4,N,Fitzmaurice Point
-17.629168,140.945007,ISL,AS,4,N,Double Island
-17.05,140.95,PT,AS,4,N,Point Austin
-17.618334,140.959991,ISL,AS,4,N,Elbow Island
-17.603611,140.965271,ISL,AS,4,N,Alligator Island
-16.966667,140.966667,PT,AS,4,N,Point Burrowes
-17.635834,140.974442,ISL,AS,4,N,Half Moon Island
-17.623056,141.006943,ISL,AS,4,N,Baffle Group
-17.630278,141.022217,ISL,AS,4,N,Upper Island
-19.616667,141.166672,MT,AS,4,N,Mount Fort Bowen
-21.583334,141.199997,MT,AS,4,N,Mount Helen
-21.548477,141.25119,MT,AS,4,N,Mount Wills
-21.548477,141.25119,MT,AS,4,V,Imbi-Imbi
-21.6,141.28334,MT,AS,4,N,Mount William
-19.783333,141.399994,MT,AS,4,N,Mount Brown
-19.783333,141.399994,MT,AS,4,N,Mount Little
-9.8225,141.426956,ISL,AS,4,V,Tura Cay
-9.8225,141.426956,ISL,AS,4,N,Turu Cay
-16.4,141.433333,ISL,AS,4,N,Dinah Island
-16.4,141.433333,ISL,AS,4,V,Diana Island
-13.943807,141.481054,CAPE,AS,4,V,Turnagain
-13.943807,141.481054,CAPE,AS,4,N,Cape Keerweer
-21.95,141.533333,MTS,AS,4,N,Swords Range
-21.683333,141.566667,HLL,AS,4,N,Red Hill
-9.60889,141.568893,ISL,AS,4,N,Kerr Islet
-9.60889,141.568893,ISL,AS,4,V,Kerr
-9.516854,141.571945,ISL,AS,4,N,Deliverance Island
-12.996857,141.585083,PT,AS,4,N,Thud Point
-12.56261,141.593279,PT,AS,4,D,Jantz Point
-12.570016,141.598076,PT,AS,4,N,Duyfken Point
-12.570016,141.598076,PT,AS,4,V,Duifken Point
-12.953781,141.602447,HDLD,AS,4,N,Pera Head
-13.093206,141.617686,HDLD,AS,4,N,False Pera Head
-12.58076,141.625391,PT,AS,4,D,Hatchman Point
-21.666666,141.633331,MT,AS,4,N,Mount Skipton
-12.910786,141.636867,PT,AS,4,N,Boyd Point
-12.576013,141.642145,PT,AS,4,N,Landfall Point
-15.200277,141.650269,ISL,AS,4,N,Wallaby Island
-13.362382,141.654996,ISL,AS,4,N,Wallaby Island
-13.340672,141.656909,PT,AS,4,N,Worbody Point
-21.65,141.666667,HLL,AS,4,N,Bellkate Hill
-14.963926,141.678496,PLN,AS,4,N,Melamen Plain
-13.366944,141.70166,ISL,AS,4,N,Long Island
-13.418334,141.702225,ISL,AS,4,N,Sydney Island
-13.306945,141.722488,ISL,AS,4,N,Ridgwah Island
-21.6,141.766663,MT,AS,4,N,Mount Salmond
-12.666667,141.816667,PT,AS,4,N,Urquhart Point
-12.598534,141.822637,PT,AS,4,N,Andoomajettie Point
-12.65,141.833333,PT,AS,4,N,Rocky Point
-12.633333,141.833333,PT,AS,4,N,Kerr Point
-12.636389,141.841385,ISL,AS,4,N,Wallaby Island
-12.65,141.85,PT,AS,4,N,Jessica Point
-12.616667,141.85,PT,AS,4,N,Nghanambonna Point
-21.566667,141.883333,MT,AS,4,N,Mount Edkins
-12.6,141.883333,PT,AS,4,N,Awonga Point
-12.583333,141.883333,PT,AS,4,N,Amboyninghy Point
-15.816766,141.892749,PLN,AS,4,D,Rutland Plains
-11.999166,141.893616,ISL,AS,4,N,Flying Fox Island
-11.95,141.9,PT,AS,4,N,Cullen Point
-10.604167,141.910828,ISL,AS,4,N,Booby Island
-10.6,141.916667,RK,AS,4,N,Banda Rock
-12.583333,141.95,PT,AS,4,N,Oxmurra Point
-21.733334,141.96666,MT,AS,4,N,Kerrs Table Mountain
-9.316944,142.016937,ISL,AS,4,N,Red Sands Cay
-10.849462,142.025604,ISL,AS,4,N,Red Wallis Island
-10.849462,142.025604,ISL,AS,4,V,Red Wallis Islet
-10.466667,142.033333,RKS,AS,4,N,White Rocks
-10.25,142.033333,RKS,AS,4,N,Logan Rocks
-10.882112,142.034882,ISL,AS,4,N,Woody Wallis Island
-10.366667,142.05,ISL,AS,4,N,Ului Island
-10.216667,142.05,RK,AS,4,N,Quoin Rock
-10.359722,142.05278,ISL,AS,4,N,West Island
-10.05,142.066667,ISL,AS,4,N,Farewell Island
-10.222955,142.066956,ISL,AS,4,N,Meth Islet
-10.042778,142.06778,ISL,AS,4,N,Farewell Islets
-10.071111,142.069717,ISL,AS,4,N,Tree Island
-10.071111,142.069717,ISL,AS,4,V,Tree Islet
-10.071111,142.069717,ISL,AS,4,V,Teee Island
-10.263787,142.071396,ISL,AS,4,N,Whale Island
-10.2349,142.076111,ISL,AS,4,N,Wilson Island
-10.236667,142.079437,ISLS,AS,4,N,Duncan Islands
-10.100278,142.08139,ISL,AS,4,N,Allison Islet
-10.242398,142.082779,ISL,AS,4,N,Kanig Island
-10.333333,142.083333,RK,AS,4,N,Tuft Rock
-10.233333,142.083333,ISLS,AS,4,N,Wilson Islands
-10.133333,142.083333,PT,AS,4,N,Cocoanut Point
-10.1,142.083333,ISL,AS,4,N,Obelisk Island
-10.109722,142.08638,ISL,AS,4,N,Flat Islet
-10.109722,142.08638,ISL,AS,4,V,Flat Island
-10.091111,142.089432,ISL,AS,4,N,Obelisk Islet
-10.086289,142.091385,ISL,AS,4,N,Round Island
-10.316944,142.092773,ISL,AS,4,N,Stonehenge
-10.316842,142.092773,ISL,AS,4,N,Gainaulai Islet
-10.2,142.1,RK,AS,4,N,Messum Rock
-10.15,142.1,PT,AS,4,N,Red Point
-10.066667,142.1,PT,AS,4,N,North West Point
-10.289898,142.101395,ISL,AS,4,N,Spencer Island
-10.277398,142.102234,ISL,AS,4,N,Phipps Island
-10.973055,142.105835,ISL,AS,4,N,Crab Island
-10.343888,142.108612,ISL,AS,4,N,Canoe Island
-10.661666,142.109177,ISL,AS,4,N,North West Islet
-11.216667,142.116667,PT,AS,4,N,Vrilya Point
-10.716667,142.116667,HDLD,AS,4,N,Bampfield Head
-10.65,142.116667,HDLD,AS,4,N,Hochepied Head
-10.2,142.116667,ISL,AS,4,N,Green Island
-10.116667,142.116667,HLL,AS,4,N,Mulgrave Hill
-10.1,142.116667,HLL,AS,4,N,Turret Hill
-10.191112,142.117783,ISL,AS,4,N,Green Islet
-10.712949,142.118637,BCH,AS,4,N,Terry Beach
-10.655448,142.120026,BCH,AS,4,N,Long Beach
-10.020833,142.120834,ISL,AS,4,N,Pumpkin Island
-10.708333,142.125,HLL,AS,4,N,Bampfield
-10.642948,142.128082,BCH,AS,4,N,Little Beach
-10.028234,142.128891,ISL,AS,4,N,North Island
-10.371036,142.131561,ISL,AS,4,N,Hawkesbury Island
-10.045456,142.131668,ISL,AS,4,N,South Island
-17.383333,142.133333,PLN,AS,4,N,Twelve Mile Plain
-10.983333,142.133333,PT,AS,4,N,Slade Point
-10.716667,142.133333,HLL,AS,4,N,Despair
-10.541667,142.133333,RK,AS,4,N,Harrison Rock
-10.383333,142.133333,RK,AS,4,N,Squat Rock
-10.166667,142.133333,PT,AS,4,N,Rugged Point
-9.25,142.133333,ISLS,AS,4,V,Talbot Group
-9.25,142.133333,ISLS,AS,4,N,Talbot Islands
-10.641004,142.142792,BCH,AS,4,N,Big Buttertin Beach
-10.115556,142.144714,ISL,AS,4,V,Mulgrave Island
-10.115556,142.144714,ISL,AS,4,V,Badu
-10.115556,142.144714,ISL,AS,4,N,Badu Island
-10.207953,142.145828,ISL,AS,4,N,Clarke Island
-10.5675,142.146111,PT,AS,4,N,Tucker Point
-10.596667,142.146944,PT,AS,4,N,Pott Point
-10.766667,142.15,PT,AS,4,N,Yule Point
-10.183333,142.15,PT,AS,4,N,Upai Point
-9.966667,142.15,RKS,AS,4,N,Hamelin Boulders
-9.961666,142.152222,ISL,AS,4,N,Kamutnab Islet
-10.572222,142.153056,PT,AS,4,N,Quoin Point
-10.223611,142.153885,ISL,AS,4,N,Browne Island
-10.047123,142.157776,ISL,AS,4,N,Castle Island
-9.931012,142.157776,ISL,AS,4,N,Iadi Island
-10.562672,142.159729,ISL,AS,4,N,Goods Island
-10.562672,142.159729,ISL,AS,4,V,Goode Island
-10.562672,142.159729,ISL,AS,4,V,Palilug
-9.945179,142.160278,ISL,AS,4,N,Widul Island
-9.934444,142.161377,ISLS,AS,4,N,Belle Vue Islands
-9.957123,142.162781,ISL,AS,4,N,Pulu Islet
-9.934345,142.163605,ISL,AS,4,N,Marte Island
-10.596837,142.165283,ISL,AS,4,N,Friday Island
-10.218888,142.166382,ISL,AS,4,N,Barney Island
-10.05,142.166667,PT,AS,4,N,Round Rock Point
-9.233333,142.166667,ISL,AS,4,N,Aubussi Island
-9.233333,142.166667,ISL,AS,4,V,Aubusi Island
-10.166667,142.166672,MT,AS,4,N,Mount Abai
-10.556944,142.168889,HLL,AS,4,N,Hester Hill
-10.200277,142.1689,ISL,AS,4,N,High Island
-10.183889,142.1689,ISL,AS,4,N,Three Month Island
-10.583611,142.171111,RK,AS,4,N,Black Rock
-10.555833,142.171111,HDLD,AS,4,N,Tessy Head
-9.960457,142.171112,ISL,AS,4,N,Mipa Islet
-9.940735,142.171677,ISL,AS,4,N,Aipus Island
-10.182778,142.173065,ISL,AS,4,N,Yargas Island
-9.945179,142.173889,ISL,AS,4,N,Kongan Rock
-10.580278,142.174167,RK,AS,4,N,Ghibber Rock
-10.190833,142.174179,ISL,AS,4,N,Pita Dabai Island
-10.584167,142.175278,ISL,AS,4,N,Kunai Island
-10.177501,142.176117,ISL,AS,4,N,Tik Island
-10.583055,142.176392,ISL,AS,4,N,Kunai Islet
-10.571111,142.177231,ISL,AS,4,N,Wai-Weer Islet
-9.936568,142.178345,ISL,AS,4,N,Red Fruit Islet
-10.587222,142.178611,PT,AS,4,N,Webb Point
-10.563056,142.179444,PT,AS,4,N,Diamond Point
-9.941567,142.179459,ISL,AS,4,N,Pururai Islet
-9.954345,142.180847,ISL,AS,4,N,Mabuiag Island
-10.766667,142.183333,CAPE,AS,4,N,Cape Cornwall
-9.966667,142.183333,PT,AS,4,N,Susie Point
-9.966667,142.183333,ISL,AS,4,N,Jervis Island
-9.966667,142.183333,ISL,AS,4,V,Mobyag
-10.569444,142.183611,PT,AS,4,N,Powell Point
-10.5625,142.183889,HLL,AS,4,N,Pig Hill
-10.684167,142.184998,ISL,AS,4,N,Prince of Wales Island
-10.684167,142.184998,ISL,AS,4,V,Muralug
-10.541431,142.191193,ISL,AS,4,N,Round Island
-10.576111,142.193889,PT,AS,4,N,Kate Point
-15.75,142.2,SBED,AS,4,N,Burrum Channel
-10.916667,142.2,PT,AS,4,N,Van Speult Point
-10.75,142.2,PT,AS,4,N,Point Lihou
-10.75,142.2,PT,AS,4,V,Point Libou
-10.233333,142.2,HDLD,AS,4,N,Gibbes Head
-10.233333,142.2,HDLD,AS,4,V,Gibbles Head
-10.233333,142.2,HDLD,AS,4,V,Gibbes Point
-10.233333,142.2,HDLD,AS,4,V,Gibbs Head
-9.95,142.2,PT,AS,4,N,Ada Point
-10.591389,142.201667,RK,AS,4,N,Brisbane Rock
-10.596667,142.203056,PT,AS,4,N,Kiwain Point
-10.595,142.205,RK,AS,4,N,Devonshire Rock
-10.611111,142.206389,HLL,AS,4,N,Bold Hill
-10.916667,142.208333,PT,AS,4,N,Van Speult Point
-10.59,142.208889,PT,AS,4,N,Vivien Point
-9.9625,142.209991,ISL,AS,4,N,Scott Island
-10.585556,142.21,HLL,AS,4,N,Green Hill
-9.960555,142.210556,ISL,AS,4,N,Kaub Islets
-9.956289,142.210831,ISL,AS,4,N,Florence Island
-9.950277,142.211105,ISL,AS,4,N,Warakuikul Talab Island
-9.948334,142.212219,ISL,AS,4,N,North Island
-10.764059,142.213074,ISL,AS,4,N,Dumaralug Island
-9.260278,142.213608,ISL,AS,4,V,Talbot Island
-9.260278,142.213608,ISL,AS,4,N,Boigu Island
-9.965833,142.213882,ISL,AS,4,N,Puigulag Islet
-10.545727,142.214188,ISL,AS,4,V,Keriri
-10.545727,142.214188,ISL,AS,4,V,Hammond Islands
-10.545727,142.214188,ISL,AS,4,N,Hammond Island
-9.968055,142.215836,ISL,AS,4,N,Pelican Islet
-18.166666,142.21666,MT,AS,4,N,Black Mountain
-9.9725,142.21666,ISL,AS,4,N,Subur Islet
-10.916667,142.216667,PT,AS,4,N,Sunshine Point
-10.519444,142.216667,RK,AS,4,N,Race Rock
-10.516667,142.216667,RK,AS,4,N,Hammond Rock
-10.516667,142.216667,RK,AS,4,V,Aade
-10.516667,142.216667,HDLD,AS,4,N,Turtle Head
-9.983333,142.216667,RK,AS,4,N,Minnie Rock
-9.966667,142.216667,RK,AS,4,N,Pelican Rock
-9.95,142.216667,RK,AS,4,N,Ninepin Rock
-10.593611,142.218333,RK,AS,4,N,Hovell Rock
-10.561667,142.219167,PT,AS,4,N,Bruce Point
-10.578889,142.220276,ISL,AS,4,V,Wai-ben
-10.578889,142.220276,ISL,AS,4,N,Thursday Island
-10.573611,142.222222,HLL,AS,4,N,Rose Hill
-10.742114,142.224182,ISL,AS,4,V,Tarilug
-10.742114,142.224182,ISL,AS,4,N,Packe Island
-10.564893,142.224731,ISL,AS,4,N,Kapuda Islet
-10.579444,142.226111,HLL,AS,4,N,Milman Hill
-10.35184,142.228058,ISL,AS,4,N,Channel Island
-10.538333,142.229167,PT,AS,4,N,Menmuir Point
-10.783333,142.233333,RK,AS,4,N,Eagle Rock
-10.483333,142.233333,RK,AS,4,N,Duff Rock
